id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2GCGUBGPAGxL5w2czNNJPV,Je Suis Aimé,0,153391,0,['Dranem'],['4CS6boY7NQGD74SkUvlqp4'],1929,0.777,0.554,11,-11.046,1,0.301,0.93,0.0,0.115,0.966,143.177,4
2GqxH3oLwhbcXDfgx2fqOY,Tanbur ve Kemençe ile Saz Semaisi - Versiyon 1,0,161895,0,['Tanburi Refik Fersan'],['4SN5pFqVtC8BV9vFaJdVlV'],1929-04-17,0.454,0.215,1,-14.502,0,0.0886,0.996,0.938,0.154,0.57,67.075,4
2GxGyZsCtfl0wriY3aiLTf,Tristes Horas - Instrumental (Remasterizado),0,166000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-22,0.774,0.0341,9,-22.833,0,0.0908,0.995,0.381,0.108,0.706,116.674,4
2Iwlcn5hLmVyUHM3QX5FEc,Die Fledermaus (short version): Part 7,0,313241,0,"['Johann Strauss II', 'Adele Kern', 'Margret Pfahl', 'Waldemar Henke', 'Willi Domgraf-Fassbaender', 'Staatskapelle Berlin', 'Hermann Weigert']","['5goS0v24Fc1ydjCKQRwtjM', '4I9U3kx6vlV6rImM6w8QVO', '4czexOloc6hpHrKxIjwV7Z', '4cyy4v2r26eX1FrNWVYiJM', '2VCbX9K7r3tGhjiY4b6bw0', '7vEPPI71V8dEHtEhPMAxWT', '3jITPa4gnQdIk9b6PHQz3q']",1929-01-01,0.397,0.247,0,-11.748,1,0.126,0.992,0.133,0.203,0.232,68.69,4
2K1kK8eDFsNivqnXRQmESq,Los Caleseros - Remasterizado,0,153507,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929-11-06,0.547,0.199,5,-15.549,1,0.159,0.995,0.721,0.112,0.884,206.884,4
2KZVOe31rVa7vPIg3kAW3H,Rising River Blues,0,167602,0,['George Carter'],['4Oz49PLrhrPY4y8Cdqp1pm'],1929-01-12,0.425,0.137,5,-17.368,1,0.0465,0.995,0.668,0.424,0.249,72.004,3
2LYm1nj5qt4THvmJMlqj8Q,Juanita - Remasterizado,0,180507,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929-10-18,0.504,0.137,7,-14.371,1,0.0501,0.995,0.606,0.11,0.517,76.776,3
2M1FM1U6Y2aCJ0knmwXZI5,Jolie Blonde,0,161000,0,['Lennis Sonnier'],['7yqOCq9GCYlICjdXe7hYX8'],1929,0.449,0.325,7,-10.361,1,0.0307,0.911,0.733,0.1,0.333,138.172,4
2NbwoX084ZgnJ2nFUkQKHP,Frankie And Johnny,0,164133,0,['Gene Autry'],['5ixB75BQR3ADoWQkcHQJTs'],1929,0.779,0.0979,2,-13.646,1,0.0626,0.987,0.0,0.145,0.767,81.742,4
2P3CwighizY0Gf1DccruwH,Cartón Ligador - Instrumental (Remasterizado),0,168680,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-04,0.838,0.62,9,-7.878,1,0.209,0.959,0.291,0.099,0.674,121.911,4
2PcXh4lhpg3MsFh7g6cMKW,La Madrugada - Instrumental (Remasterizado),0,174000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-22,0.767,0.069,2,-13.943,1,0.102,0.992,0.321,0.0764,0.631,122.465,4
2PqbIBovFEJguukDbxCNVo,"8 Humoresques, Op. 101: 7. Poco lento e grazioso",1,203277,0,"['Antonín Dvořák', 'Vása Prihoda', 'Otto Graef']","['6n7nd5iceYpXVwcx8VPpxF', '7hETeZMNJLaWWLdd55iGnu', '3P2NW6yCGjlSu22XlAS5NB']",1929-01-01,0.385,0.191,7,-14.251,1,0.0547,0.984,0.589,0.141,0.295,112.258,4
2Pr7YXMcEcrniLHUD8am00,Die Fledermaus (short version): Part 9,0,324413,0,"['Johann Strauss II', 'Adele Kern', 'Leonard Kern', 'Eduard Kandl', 'Staatskapelle Berlin', 'Hermann Weigert']","['5goS0v24Fc1ydjCKQRwtjM', '4I9U3kx6vlV6rImM6w8QVO', '0N5Ok9ZuKwaydx7btYcmHX', '5KhhfzejM1ctmijI9uULet', '7vEPPI71V8dEHtEhPMAxWT', '3jITPa4gnQdIk9b6PHQz3q']",1929-01-01,0.599,0.176,7,-15.973,1,0.625,0.979,0.00016,0.269,0.473,78.009,4
2Q27PrEcoNvIvM0YNpmL4N,Love Me or Leave Me (Carroll Gibbons),0,177787,0,['Carroll Gibbons'],['7IFehwNMIwBSIf40iX0gm9'],1929,0.427,0.155,8,-14.716,1,0.0575,0.985,0.65,0.328,0.45,174.25,4
2R8bY6oilivsGKW6ELrxnQ,Sulamita - Remasterizado,0,198160,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929-10-18,0.493,0.438,0,-5.693,1,0.12,0.991,0.262,0.0744,0.92,202.169,4
2RKEtZNquOoulP3PkY49P4,Laichhana Jayat,0,185573,0,['K.C.Dey'],['7ykRjZ7hLVJ0lfysVIlO4I'],1929-12-31,0.409,0.125,1,-17.461,1,0.143,0.978,1.37E-05,0.273,0.214,94.259,4
2T9BFXBimczbEmgbxbuNmV,Rostro Palido - Instrumental (Remasterizado),0,164533,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-18,0.729,0.18,4,-13.543,0,0.0867,0.995,0.596,0.161,0.776,120.215,4
2U6i7tENDvkJ3UwHQOElt9,Lazy River,0,183467,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1929,0.549,0.308,4,-9.631,0,0.0647,0.959,0.0163,0.114,0.497,101.471,4
2UduanOBmO9gbX1TLSAcAm,María Luisa - Instrumental (Remasterizado),0,179507,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-11-06,0.419,0.0998,10,-14.994,1,0.0574,0.994,0.783,0.108,0.471,165.826,3
2VBLC4WgZpMTYLOoZ4R9NM,Flores Secas - Remasterizado,0,164627,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929-10-15,0.701,0.227,2,-11.319,1,0.0923,0.99,0.0149,0.203,0.736,121.128,4
2VQR3mYlI08scCTlLDTC8v,Le Train Du Rêve,0,189150,0,['Polaire'],['04icMVcL9fOM0ptICx1yXU'],1929,0.424,0.197,5,-13.31,1,0.127,0.932,1.24E-06,0.361,0.341,77.888,5
2WlJfEnf6hszWHrPOwiefi,Bye Bye Blues,0,171584,0,['Dixieland Jug Blowers'],['482jCWGlzNDVJqgxkeGy5I'],1929-01-08,0.427,0.213,0,-13.71,1,0.0462,0.992,0.653,0.171,0.571,95.592,3
2XaBXyrC00vFdQ7i5fd8K6,La Mazorquera de Montserrat - Instrumental (Remasterizado),0,196733,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-18,0.679,0.413,5,-6.403,1,0.0639,0.986,0.916,0.0686,0.884,120.368,4
2YPUA1MuIxN6V6wFDZUYuh,La Virgen del Perdón - Remasterizado,0,186507,0,"['Francisco Canaro', 'Ada Falcón']","['2maQMqxNnlRrBrS1oAsrX9', '1bshphZh29CbPD7uyWxxk3']",1929-10-22,0.414,0.0839,4,-17.932,0,0.0514,0.995,0.544,0.129,0.605,173.979,3
2ZCtR1c19rcBW8RWkeOHVU,Simplicidades de Caipira,0,94640,0,"['Cornélio Pires', 'Pedro Massa']","['0TSzcpMlKQml6GITQyOrUy', '1aiyaA6AIWKgFLSHGHRZ6i']",1929-08-07,0.703,0.293,2,-14.467,1,0.939,0.985,0.0,0.161,0.595,66.934,4
2ZXoNQaiG5YwmNKhe0hsKs,Mi Curita - Instrumental (Remasterizado),0,151440,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-18,0.733,0.722,3,-5.339,1,0.0537,0.991,0.746,0.234,0.942,104.607,4
2Zd0nx3WAn6ePpKGonA3wb,Casabianca (Carroll Gibbons),0,190347,0,['Carroll Gibbons'],['7IFehwNMIwBSIf40iX0gm9'],1929,0.766,0.227,3,-16.313,1,0.103,0.977,0.0534,0.16,0.727,118.829,4
2aIFHgoydLZLDQpPUWRi2u,Jorginho do Sertão,2,191264,0,['Mariano e Caçula'],['5TSaHw2P2WZNsq3Y5tnP9w'],1929-05-13,0.679,0.127,6,-11.501,1,0.0839,0.991,0.0,0.136,0.422,99.514,4
2ascCTbZsymaml8e82VASV,Short Hair Blues,0,198577,0,['Kid Stormy Weather'],['1jdRA204xUbCpUpETWFtlr'],1929,0.656,0.115,4,-11.964,1,0.0495,0.982,0.0636,0.129,0.565,108.161,4
2c4uIy1TUGqpLonGkNDvO4,God Didn't Make Me No Monkey Man,0,189637,0,['Eli Framer'],['08ZAcu9XxTswmgVlU2T03X'],1929-01-11,0.688,0.196,10,-14.93,1,0.0451,0.995,0.423,0.107,0.551,128.545,1
2cZYDSp0JRn65xAhLab6zu,Just Because,0,163547,0,['Hackberry Ramblers'],['0oPTSMKzCzBNXPVqTOhfE1'],1929,0.39,0.475,10,-11.999,0,0.0408,0.969,0.753,0.484,0.526,117.997,4
2ca1HlMZFgTD2ZCx9HqJnI,No Seas Amlita,0,175400,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929,0.765,0.168,10,-11.406,1,0.0671,0.995,0.757,0.131,0.763,121.735,4
2dd2dhvtAzWKUZ7w9pKSI0,No More Blues,0,182753,0,['Kentucky Jazz Babies'],['0JHzXCX9lQRZkZMg5xEoLN'],1929-01-12,0.586,0.313,5,-11.726,1,0.0488,0.981,0.879,0.134,0.625,132.069,4
2f64akqOBSB9RhyPNbtsNo,New York - Instrumental (Remasterizado),0,150000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-11-06,0.495,0.2,2,-17.241,1,0.0759,0.994,0.89,0.117,0.962,209.332,4
2giGWcRobuhtWCYpgWd30h,Worrying Blues,0,189336,0,['Tampa Joe & Macon Ed'],['5P0WvEYpFbc4rWBRwKJhvU'],1929-01-12,0.527,0.171,0,-14.368,1,0.0432,0.954,3.73E-06,0.594,0.732,104.187,4
2huvNfRWHA8HgoUXAJClin,No Dudes Mas - Instrumental (Remasterizado),0,162000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-22,0.762,0.179,3,-15.425,1,0.0788,0.995,0.916,0.116,0.615,121.211,4
2iAugsbPIvFev5BLYgDcVH,La Carta del Adiós - Remasterizado,0,207493,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-22,0.384,0.253,8,-9.836,1,0.0661,0.994,0.872,0.142,0.406,65.544,4
2jWC0BPp1RzmZOS3YmpSQD,Old Folks Shake,0,192470,0,['Kentucky Jazz Babies'],['0JHzXCX9lQRZkZMg5xEoLN'],1929-01-12,0.522,0.484,5,-9.604,1,0.0909,0.963,0.878,0.507,0.786,182.123,4
2lKP18BdJUbwdoClZ0C5yY,Notas Lejanas - Instrumental (Remasterizado),0,183000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-22,0.829,0.232,4,-8.737,0,0.0661,0.993,0.866,0.341,0.709,117.649,4
2mHCO6tJJBRoYrIlNO7Yxs,Ils la volet mon tracas,0,182453,0,['Joe Falcon'],['58RtiSIOttK6MA1wcDetvG'],1929,0.444,0.392,2,-10.484,1,0.04,0.756,0.773,0.153,0.512,197.241,4
2mhN0QMGWIhc93GacLiadb,Por Qué No Me Besas - Remasterizado,0,155973,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1929-06-19,0.529,0.147,8,-17.544,1,0.214,0.992,0.000129,0.129,0.603,203.812,3
2nWagcVuLXS74YtsJ7LK4q,Francesita - Remasterizado,0,184173,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929-10-04,0.684,0.374,0,-14.062,1,0.167,0.981,0.754,0.16,0.479,113.211,4
2p0ajbneemneLFeoxhQU0i,"Concerto for Piano and Orchestra No. 2 in C Minor, Op. 18: III. Allegro scherzando",0,654840,0,"['Sergei Rachmaninoff', 'Leopold Stokowski']","['0Kekt6CKSo0m5mivKcoH51', '52sDxFX9DvIxUupTy8f1yx']",1929,0.221,0.101,0,-22.496,0,0.0358,0.972,0.666,0.368,0.183,80.222,4
2qtriREoWcaozHrnXP3lxt,Labios de Coty - Instrumental (Remasterizado),0,219533,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-04,0.4,0.486,5,-10.363,1,0.119,0.951,0.696,0.214,0.485,140.762,3
2sWO2KRON0WZodCs1w1qzc,La Batuta - Instrumental (Remasterizado),0,169000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-22,0.747,0.22,7,-11.394,0,0.0602,0.994,0.822,0.313,0.66,116.889,4
2vKQoCn1vFpYpgCk8Gweca,"Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": 3. Scherzo - Allegro vivace",0,226846,0,"['Ludwig van Beethoven', 'Berliner Philharmoniker', 'Hans Pfitzner']","['2wOqMjp9TyABvtHdOSOTUS', '6uRJnvQ3f8whVnmeoecv5Z', '5fKj8IWs9IV1F2xerI6SGD']",1929-01-01,0.407,0.216,3,-19.179,1,0.0595,0.935,0.809,0.11,0.41,93.507,3
2vYuumVR8YIAsKSTo5T3Rb,Cabecita - Instrumental (Remasterizado),0,165507,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-22,0.79,0.12,11,-14.686,1,0.11,0.991,0.081,0.105,0.787,118.943,4
2vebVasXSfdp7SAOzuaXvQ,Sos Un Hombre - Instrumental (Remasterizado),0,168347,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-18,0.69,0.0969,2,-19.815,1,0.167,0.995,0.88,0.107,0.713,119.53,4
2wLnePPVS0SOQQbJlayAkn,I Love Christmas,0,109091,1,"['Brugjam', 'SK', 'Jose da Monkey', 'DJ Handicap']","['61K8CfivKeR3lrcV8lBO3a', '0pqIcabGAkggylSdv9fkrO', '6Nf0IBVcnpCoY5JDIkwI8w', '6sWbvDc01EzFxwCOKfbevb']",1929-10-24,0.703,0.662,1,-5.565,1,0.469,0.698,0.0,0.37,0.779,110.629,4
2xSmI6LUXjnieOzAytF61p,Canta el Zorzal - Instrumental (Remasterizado),0,196573,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-15,0.733,0.21,11,-15.102,0,0.116,0.981,0.0282,0.148,0.676,119.627,4
30lfgDyAQnWKfzOzBMsBwx,Torturas - Remasterizado,0,165280,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929-10-17,0.73,0.401,10,-3.714,1,0.0731,0.974,0.345,0.178,0.803,119.124,4
333mCsnX3VDToL7Mdc89bg,Misa Rea - Remasterizado,0,181507,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929-10-22,0.738,0.345,11,-7.062,1,0.0921,0.993,0.426,0.25,0.806,119.342,4
35BKbEoLkXybKH9PvXH8tu,Third Street Women Blues,0,175657,0,['Blind Joe Reynolds'],['429vM8a9fUXKmaHy2SzC4W'],1929,0.589,0.235,2,-15.54,0,0.0438,0.993,0.254,0.16,0.508,151.372,4
35hHM7SfmjKZjZ8pITRrhP,El triunfo - Instrumental (Remasterizado),0,200507,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-11-05,0.685,0.152,9,-10.136,1,0.0847,0.983,0.103,0.0892,0.713,117.035,4
369WvYQTw02RYWq3Dpbi5e,Tus Noches de Amor - Instrumental (Remasterizado),0,166493,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-22,0.728,0.262,7,-6.36,1,0.0566,0.987,0.375,0.175,0.786,117.741,4
37Gcu16VarukMO4dTdGYfo,No Mercado dos Caipiras - Anedota,0,110050,0,"['Cornélio Pires', 'Pedro Massa']","['0TSzcpMlKQml6GITQyOrUy', '1aiyaA6AIWKgFLSHGHRZ6i']",1929-08-07,0.629,0.239,8,-12.31,1,0.918,0.973,0.0,0.133,0.391,81.79,4
383j2IGvBV3sVedCRWXsHp,Largala Nomás - Instrumental (Remasterizado),0,161933,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-18,0.836,0.28,1,-6.364,1,0.105,0.988,0.258,0.0923,0.787,118.226,4
395iyE9o2owMRsYfN1zB6A,When Your Lover Has Gone,0,184787,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1929,0.45,0.242,7,-11.483,0,0.0418,0.966,0.0673,0.229,0.473,120.255,4
39cFKnPGFpHEGh4OBicypC,Rebatidas de Caipira,0,181973,0,"['Cornélio Pires', 'Pedro Massa']","['0TSzcpMlKQml6GITQyOrUy', '1aiyaA6AIWKgFLSHGHRZ6i']",1929-08-07,0.664,0.365,2,-12.861,1,0.928,0.955,0.0,0.141,0.643,78.891,1
3AoUW6DiSbiNMNr60x44NW,La Indiada - Instrumental (Remasterizado),0,166480,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-17,0.645,0.341,2,-7.852,1,0.0766,0.986,0.916,0.365,0.72,119.283,4
3AsVBeae2qFqn3Wn0KJuKN,Ground Hog Blues,0,187950,0,"[""Ramblin' Thomas""]",['7lj7b7leXpYzY89FvWDiFy'],1929,0.625,0.0282,7,-18.144,1,0.058,0.995,0.683,0.103,0.337,76.164,4
3BcOPgakWvsoyhJQyNfmUh,Castillo de Naipes - Instrumental (Remasterizado),0,160000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-04,0.699,0.527,9,-7.907,1,0.197,0.957,0.519,0.261,0.727,120.012,4
3CjcnU7yDgmjAmUBUD6WSm,Piropos - Remasterizado,0,165493,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929-11-06,0.688,0.0739,2,-21.867,1,0.0907,0.996,0.939,0.11,0.701,121.12,4
3DMHZzF9MDcvmBLJD4zjOX,Nueve de Julio - Instrumental (Remasterizado),0,167240,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-11-06,0.818,0.213,7,-10.078,1,0.206,0.994,0.888,0.144,0.859,120.711,4
3DQfpP6fTM92PMBPPO7oi3,Allá en el Monte - Remasterizado,0,171640,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1929-06-21,0.545,0.22,3,-21.285,0,0.0595,0.993,0.341,0.139,0.886,96.043,4
3E4h4pBJkWzx8K8hiKLsXq,Boas Noites - Remasterizado,0,148000,0,"['Francisco Canaro', 'Ada Falcón']","['2maQMqxNnlRrBrS1oAsrX9', '1bshphZh29CbPD7uyWxxk3']",1929-10-31,0.858,0.296,3,-15.321,1,0.0785,0.994,0.644,0.108,0.961,106.692,4
3EWgNAZqG6JmaNw6SFOypM,La Brisa - Remasterizado,0,161000,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929-10-22,0.815,0.246,4,-7.149,1,0.107,0.992,0.415,0.125,0.831,120.959,4
3EZXYE6DqU5IhFLe0YRg3y,Struttin' The Blues,0,197463,0,"[""Clifford's Louisville Jug Band""]",['4lMF3Z2s4SZyLWhPah863Q'],1929-01-08,0.503,0.506,1,-10.456,1,0.0794,0.996,0.871,0.389,0.839,156.869,4
3FAUezerXvX55p3juaS05j,Por el Camino - Remasterizado,0,164493,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929-10-22,0.724,0.259,8,-6.736,1,0.0629,0.993,0.367,0.179,0.577,119.036,4
3Gg2RbzD9F5NIduCIF3JDL,Sueño Con El - Remasterizado,0,164000,0,"['Francisco Canaro', 'Ada Falcón']","['2maQMqxNnlRrBrS1oAsrX9', '1bshphZh29CbPD7uyWxxk3']",1929-11-05,0.41,0.118,10,-18.837,1,0.0786,0.995,0.894,0.107,0.422,146.521,3
3HYxCiAFhHsg0as87EaKA4,Rostro Palido,0,164533,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929,0.729,0.18,4,-13.543,0,0.0867,0.995,0.596,0.161,0.776,120.215,4
3I1OBZSoOm9zTDdcg6ATbc,Pilchas Viejas - Instrumental (Remasterizado),0,160000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-22,0.759,0.242,9,-9.646,1,0.0941,0.995,0.173,0.13,0.913,116.616,4
3ITQ6V1iTRYebhiRZ9qGPU,New Salty Dog,0,192283,0,['Sam Collins'],['60OCVcCxsNKT3VgR0hnDKx'],1929,0.521,0.0782,4,-16.945,1,0.0538,0.995,0.7,0.114,0.482,172.755,4
3KLMFmVDcgbACt0uI20Dty,Amigablemente - Remasterizado,0,169507,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929-10-04,0.683,0.415,7,-12.142,1,0.289,0.984,0.411,0.12,0.515,113.396,4
3KLr9jQQqOvLvAB7Oa5lKF,Margaritas - Remasterizado,0,203493,0,"['Francisco Canaro', 'Angel Ramos']","['2maQMqxNnlRrBrS1oAsrX9', '4LCkglnWw0trcZyBpV4Ye8']",1929-10-22,0.667,0.233,4,-12.096,1,0.046,0.995,0.165,0.327,0.616,116.392,4
3LBvfgABeeOBxbZoFquYcn,Os Cariocas e os Portugueses - Anedota,0,107285,0,"['Cornélio Pires', 'Pedro Massa']","['0TSzcpMlKQml6GITQyOrUy', '1aiyaA6AIWKgFLSHGHRZ6i']",1929-08-07,0.694,0.225,7,-14.889,1,0.942,0.96,0.0,0.244,0.635,83.299,4
3LTPsRdhjMpCHZhRTkf16H,Kelly Park Bus,0,102515,1,"['Brugjam', 'SK', 'Jose da Monkey', 'DJ Handicap']","['61K8CfivKeR3lrcV8lBO3a', '0pqIcabGAkggylSdv9fkrO', '6Nf0IBVcnpCoY5JDIkwI8w', '6sWbvDc01EzFxwCOKfbevb']",1929-10-24,0.538,0.681,2,-5.266,0,0.269,0.677,0.0,0.362,0.674,104.43,4
3N9k9iUGV7pvG7mZ9iwn3r,My Dreaming Of You,1,161427,0,['Gene Autry'],['5ixB75BQR3ADoWQkcHQJTs'],1929,0.561,0.228,9,-12.16,1,0.0409,0.991,0.0,0.301,0.502,111.841,3
3NfhTQKgosCjk4taiXTZAS,Pájaro Azul - Instrumental (Remasterizado),0,288000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-11-06,0.585,0.219,1,-10.776,1,0.0743,0.992,0.736,0.11,0.449,122.684,4
3OJWuh1fdrWQk1K7prI1Ob,Uma Lição Complicada,0,162907,0,"['Cornélio Pires', 'Pedro Massa']","['0TSzcpMlKQml6GITQyOrUy', '1aiyaA6AIWKgFLSHGHRZ6i']",1929-08-07,0.719,0.283,9,-14.158,0,0.896,0.853,0.0,0.122,0.692,125.874,4
3PFstpiyN5iMOem0Y3DxvQ,Amor Que Muere - Remasterizado,0,164133,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1929-06-20,0.388,0.251,7,-20.716,1,0.042,0.993,0.942,0.125,0.797,101.758,3
3PKQcu9uDq5WqvZdxdEMWl,Why Don't You Come Back To Me,0,170080,0,['Gene Autry'],['5ixB75BQR3ADoWQkcHQJTs'],1929,0.561,0.206,5,-11.452,1,0.0319,0.955,0.0,0.113,0.591,134.061,4
3PQORQaYgn58W4MsCe8IAm,Ratoncito - Instrumental (Remasterizado),0,188507,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-11-05,0.735,0.143,5,-11.539,1,0.0521,0.994,0.851,0.216,0.605,113.942,4
3Re0SM2vSPGzzhOszGBGvK,Barrilito,0,150093,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929,0.691,0.217,2,-14.828,1,0.148,0.994,0.839,0.117,0.902,103.341,4
3RmeELhWlwnRRVSyQ51nJV,Trouble in Mind,0,196417,0,"['Bertha ""Chippie"" Hill', 'Richard M Jones']","['1sPDyROEgOvKQlReOg874E', '4gwFwktwSXrBZ3cE53RJul']",1929,0.615,0.0562,5,-12.092,1,0.0514,0.996,0.087,0.1,0.469,83.195,4
3TsALp7pP4tHqOwM015qc3,New Orleans Stop Time,2,178773,0,['Memphis Minnie'],['2WGyRLosdDgGJTLijIPpNC'],1929,0.767,0.524,11,-11.432,1,0.0589,0.968,0.162,0.115,0.864,113.091,4
3UQmh5q9MowP38c4LU7C8i,Guitarra - Remasterizado,0,175493,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929-10-22,0.846,0.274,2,-9.984,0,0.142,0.988,3.78E-05,0.093,0.91,113.785,4
3V28mGvhfz8jMrYca3H3jc,Mucamita - Remasterizado,0,137680,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1929-06-21,0.697,0.136,5,-22.189,1,0.199,0.995,0.858,0.144,0.784,67.0,3
3VEEqM90LChf8zWBnogKpN,Old Rock Island Blues,0,192517,0,['Lonnie Coleman'],['69dLV0tzjhGCaHpAT9uzcZ'],1929-01-12,0.849,0.417,1,-10.368,0,0.071,0.992,2.75E-05,0.115,0.823,135.14,4
3VOrWM9MHY1VWVqD3f22Ab,Il Ne Faut Pas Qu'une Femme Entende Des Choses Comme Ça,0,170017,0,['Georgius'],['0Yly6PvJghpLD3Lj8Kvpcj'],1929,0.656,0.29,7,-13.385,1,0.145,0.908,0.0,0.466,0.8,127.505,4
3W4CzuFfWIoeaUYgVCZhhj,Vals del Amor - Remasterizado,0,185493,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1929-10-22,0.441,0.204,4,-9.971,1,0.043,0.977,0.00018,0.0883,0.472,72.778,4
3WLZVHpkOSj09DEjY2OF0w,Les Moins De Cent Ans,0,175636,0,['Georgius'],['0Yly6PvJghpLD3Lj8Kvpcj'],1929,0.636,0.365,7,-13.011,1,0.321,0.832,0.0,0.138,0.799,143.499,4
3Xc7mYVZAIdq6WAZNi4yUR,"Hello, Sunshine, Hello (Carroll Gibbons)",1,179867,0,['Carroll Gibbons'],['7IFehwNMIwBSIf40iX0gm9'],1929,0.739,0.233,5,-14.311,0,0.0456,0.984,0.0715,0.139,0.7,98.194,4
3YdEnqv0qNDCewlzFWor7B,Chiquita - Remasterizado,0,183600,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1929-10-04,0.455,0.284,2,-18.894,1,0.107,0.991,0.765,0.111,0.196,73.369,4
